timeline_id,project_id,stage_name,planned_duration_days,actual_duration_days,stage_status,start_date,end_date
TL-LG-LA-0971-LEG,LG-LA-0971,Legal Resolution,39,57,IN_PROGRESS,2022-04-02,2024-06-30
TL-LG-LA-0971-R&R,LG-LA-0971,R&R,85,139,DELAYED,2022-04-02,2024-06-30
TL-LG-LA-0971-POS,LG-LA-0971,Possession,40,43,IN_PROGRESS,2022-04-02,2024-06-30
TL-LG-LA-0971-FIN,LG-LA-0971,Final Handover,33,78,DELAYED,2022-04-02,2024-06-30
TL-LG-LD-0972-LAN,LG-LD-0972,Land Identification,39,97,DELAYED,2022-05-08,2024-06-30
TL-LG-LD-0972-SUR,LG-LD-0972,Survey,54,114,DELAYED,2022-05-08,2024-06-30
TL-LG-LD-0972-DOC,LG-LD-0972,Documentation,80,114,DELAYED,2022-05-08,2024-06-30
TL-LG-LD-0972-APP,LG-LD-0972,Approval,38,40,IN_PROGRESS,2022-05-08,2024-06-30
TL-LG-LD-0972-NOT,LG-LD-0972,Notification,73,68,COMPLETED,2022-05-08,2024-06-30
TL-LG-LD-0972-OBJ,LG-LD-0972,Objection/Hearing,32,80,DELAYED,2022-05-08,2024-06-30
TL-LG-LD-0972-COM,LG-LD-0972,Compensation,44,77,DELAYED,2022-05-08,2024-06-30
TL-LG-LD-0972-LEG,LG-LD-0972,Legal Resolution,68,62,COMPLETED,2022-05-08,2024-06-30
TL-LG-LD-0972-R&R,LG-LD-0972,R&R,34,49,IN_PROGRESS,2022-05-08,2024-06-30
TL-LG-LD-0972-POS,LG-LD-0972,Possession,41,76,DELAYED,2022-05-08,2024-06-30
TL-LG-LD-0972-FIN,LG-LD-0972,Final Handover,84,133,DELAYED,2022-05-08,2024-06-30
TL-LG-PY-0973-LAN,LG-PY-0973,Land Identification,31,59,IN_PROGRESS,2024-02-28,2024-06-30
TL-LG-PY-0973-SUR,LG-PY-0973,Survey,48,48,COMPLETED,2024-02-28,2024-06-30
TL-LG-PY-0973-DOC,LG-PY-0973,Documentation,80,103,IN_PROGRESS,2024-02-28,2024-06-30
TL-LG-PY-0973-APP,LG-PY-0973,Approval,62,70,IN_PROGRESS,2024-02-28,2024-06-30
TL-LG-PY-0973-NOT,LG-PY-0973,Notification,39,64,IN_PROGRESS,2024-02-28,2024-06-30
TL-LG-PY-0973-OBJ,LG-PY-0973,Objection/Hearing,78,94,IN_PROGRESS,2024-02-28,2024-06-30
TL-LG-PY-0973-COM,LG-PY-0973,Compensation,80,72,COMPLETED,2024-02-28,2024-06-30
TL-LG-PY-0973-LEG,LG-PY-0973,Legal Resolution,41,74,DELAYED,2024-02-28,2024-06-30
TL-LG-PY-0973-R&R,LG-PY-0973,R&R,69,100,DELAYED,2024-02-28,2024-06-30
TL-LG-PY-0973-POS,LG-PY-0973,Possession,62,118,DELAYED,2024-02-28,2024-06-30
TL-LG-PY-0973-FIN,LG-PY-0973,Final Handover,65,101,DELAYED,2024-02-28,2024-06-30
TL-LG-AP-0974-LAN,LG-AP-0974,Land Identification,86,117,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-SUR,LG-AP-0974,Survey,87,133,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-DOC,LG-AP-0974,Documentation,43,61,IN_PROGRESS,2023-03-15,2024-06-30
TL-LG-AP-0974-APP,LG-AP-0974,Approval,68,120,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-NOT,LG-AP-0974,Notification,47,58,IN_PROGRESS,2023-03-15,2024-06-30
TL-LG-AP-0974-OBJ,LG-AP-0974,Objection/Hearing,70,111,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-COM,LG-AP-0974,Compensation,30,89,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-LEG,LG-AP-0974,Legal Resolution,52,87,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-R&R,LG-AP-0974,R&R,32,39,IN_PROGRESS,2023-03-15,2024-06-30
TL-LG-AP-0974-POS,LG-AP-0974,Possession,72,112,DELAYED,2023-03-15,2024-06-30
TL-LG-AP-0974-FIN,LG-AP-0974,Final Handover,40,77,DELAYED,2023-03-15,2024-06-30
TL-LG-AR-0975-LAN,LG-AR-0975,Land Identification,80,84,IN_PROGRESS,2023-08-31,2024-06-30
TL-LG-AR-0975-SUR,LG-AR-0975,Survey,47,67,IN_PROGRESS,2023-08-31,2024-06-30
TL-LG-AR-0975-DOC,LG-AR-0975,Documentation,83,113,IN_PROGRESS,2023-08-31,2024-06-30
TL-LG-AR-0975-APP,LG-AR-0975,Approval,43,79,DELAYED,2023-08-31,2024-06-30
TL-LG-AR-0975-NOT,LG-AR-0975,Notification,90,120,IN_PROGRESS,2023-08-31,2024-06-30
TL-LG-AR-0975-OBJ,LG-AR-0975,Objection/Hearing,56,61,IN_PROGRESS,2023-08-31,2024-06-30
TL-LG-AR-0975-COM,LG-AR-0975,Compensation,59,69,IN_PROGRESS,2023-08-31,2024-06-30
TL-LG-AR-0975-LEG,LG-AR-0975,Legal Resolution,90,81,COMPLETED,2023-08-31,2024-06-30
TL-LG-AR-0975-R&R,LG-AR-0975,R&R,60,57,COMPLETED,2023-08-31,2024-06-30
TL-LG-AR-0975-POS,LG-AR-0975,Possession,45,90,DELAYED,2023-08-31,2024-06-30
TL-LG-AR-0975-FIN,LG-AR-0975,Final Handover,74,126,DELAYED,2023-08-31,2024-06-30
TL-LG-AS-0976-LAN,LG-AS-0976,Land Identification,69,123,DELAYED,2024-05-22,2024-06-30
TL-LG-AS-0976-SUR,LG-AS-0976,Survey,68,84,IN_PROGRESS,2024-05-22,2024-06-30
TL-LG-AS-0976-DOC,LG-AS-0976,Documentation,60,74,IN_PROGRESS,2024-05-22,2024-06-30
TL-LG-AS-0976-APP,LG-AS-0976,Approval,54,72,IN_PROGRESS,2024-05-22,2024-06-30
TL-LG-AS-0976-NOT,LG-AS-0976,Notification,87,83,COMPLETED,2024-05-22,2024-06-30
TL-LG-AS-0976-OBJ,LG-AS-0976,Objection/Hearing,36,70,DELAYED,2024-05-22,2024-06-30
TL-LG-AS-0976-COM,LG-AS-0976,Compensation,87,100,IN_PROGRESS,2024-05-22,2024-06-30
TL-LG-AS-0976-LEG,LG-AS-0976,Legal Resolution,60,111,DELAYED,2024-05-22,2024-06-30
TL-LG-AS-0976-R&R,LG-AS-0976,R&R,42,91,DELAYED,2024-05-22,2024-06-30
TL-LG-AS-0976-POS,LG-AS-0976,Possession,48,107,DELAYED,2024-05-22,2024-06-30
TL-LG-AS-0976-FIN,LG-AS-0976,Final Handover,80,81,IN_PROGRESS,2024-05-22,2024-06-30
TL-LG-BR-0977-LAN,LG-BR-0977,Land Identification,37,95,DELAYED,2021-01-01,2024-06-30
TL-LG-BR-0977-SUR,LG-BR-0977,Survey,49,74,IN_PROGRESS,2021-01-01,2024-06-30
TL-LG-BR-0977-DOC,LG-BR-0977,Documentation,64,117,DELAYED,2021-01-01,2024-06-30
TL-LG-BR-0977-APP,LG-BR-0977,Approval,64,56,COMPLETED,2021-01-01,2024-06-30
TL-LG-BR-0977-NOT,LG-BR-0977,Notification,52,61,IN_PROGRESS,2021-01-01,2024-06-30
TL-LG-BR-0977-OBJ,LG-BR-0977,Objection/Hearing,66,68,IN_PROGRESS,2021-01-01,2024-06-30
TL-LG-BR-0977-COM,LG-BR-0977,Compensation,64,90,IN_PROGRESS,2021-01-01,2024-06-30
TL-LG-BR-0977-LEG,LG-BR-0977,Legal Resolution,48,44,COMPLETED,2021-01-01,2024-06-30
TL-LG-BR-0977-R&R,LG-BR-0977,R&R,66,58,COMPLETED,2021-01-01,2024-06-30
TL-LG-BR-0977-POS,LG-BR-0977,Possession,33,44,IN_PROGRESS,2021-01-01,2024-06-30
TL-LG-BR-0977-FIN,LG-BR-0977,Final Handover,51,82,DELAYED,2021-01-01,2024-06-30
TL-LG-CG-0978-LAN,LG-CG-0978,Land Identification,89,145,DELAYED,2022-02-06,2024-06-30
TL-LG-CG-0978-SUR,LG-CG-0978,Survey,59,114,DELAYED,2022-02-06,2024-06-30
TL-LG-CG-0978-DOC,LG-CG-0978,Documentation,39,70,DELAYED,2022-02-06,2024-06-30
TL-LG-CG-0978-APP,LG-CG-0978,Approval,85,134,DELAYED,2022-02-06,2024-06-30
TL-LG-CG-0978-NOT,LG-CG-0978,Notification,42,46,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-CG-0978-OBJ,LG-CG-0978,Objection/Hearing,43,35,COMPLETED,2022-02-06,2024-06-30
TL-LG-CG-0978-COM,LG-CG-0978,Compensation,41,51,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-CG-0978-LEG,LG-CG-0978,Legal Resolution,85,78,COMPLETED,2022-02-06,2024-06-30
TL-LG-CG-0978-R&R,LG-CG-0978,R&R,44,91,DELAYED,2022-02-06,2024-06-30
TL-LG-CG-0978-POS,LG-CG-0978,Possession,78,99,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-CG-0978-FIN,LG-CG-0978,Final Handover,89,123,DELAYED,2022-02-06,2024-06-30
TL-LG-GA-0979-LAN,LG-GA-0979,Land Identification,49,44,COMPLETED,2021-05-03,2024-06-30
TL-LG-GA-0979-SUR,LG-GA-0979,Survey,84,120,DELAYED,2021-05-03,2024-06-30
TL-LG-GA-0979-DOC,LG-GA-0979,Documentation,70,89,IN_PROGRESS,2021-05-03,2024-06-30
TL-LG-GA-0979-APP,LG-GA-0979,Approval,42,64,IN_PROGRESS,2021-05-03,2024-06-30
TL-LG-GA-0979-NOT,LG-GA-0979,Notification,79,69,COMPLETED,2021-05-03,2024-06-30
TL-LG-GA-0979-OBJ,LG-GA-0979,Objection/Hearing,81,83,IN_PROGRESS,2021-05-03,2024-06-30
TL-LG-GA-0979-COM,LG-GA-0979,Compensation,56,81,IN_PROGRESS,2021-05-03,2024-06-30
TL-LG-GA-0979-LEG,LG-GA-0979,Legal Resolution,80,128,DELAYED,2021-05-03,2024-06-30
TL-LG-GA-0979-R&R,LG-GA-0979,R&R,64,100,DELAYED,2021-05-03,2024-06-30
TL-LG-GA-0979-POS,LG-GA-0979,Possession,72,69,COMPLETED,2021-05-03,2024-06-30
TL-LG-GA-0979-FIN,LG-GA-0979,Final Handover,82,125,DELAYED,2021-05-03,2024-06-30
TL-LG-GJ-0980-LAN,LG-GJ-0980,Land Identification,89,83,COMPLETED,2022-08-06,2024-06-30
TL-LG-GJ-0980-SUR,LG-GJ-0980,Survey,69,88,IN_PROGRESS,2022-08-06,2024-06-30
TL-LG-GJ-0980-DOC,LG-GJ-0980,Documentation,42,95,DELAYED,2022-08-06,2024-06-30
TL-LG-GJ-0980-APP,LG-GJ-0980,Approval,34,92,DELAYED,2022-08-06,2024-06-30
TL-LG-GJ-0980-NOT,LG-GJ-0980,Notification,54,89,DELAYED,2022-08-06,2024-06-30
TL-LG-GJ-0980-OBJ,LG-GJ-0980,Objection/Hearing,62,92,IN_PROGRESS,2022-08-06,2024-06-30
TL-LG-GJ-0980-COM,LG-GJ-0980,Compensation,34,26,COMPLETED,2022-08-06,2024-06-30
TL-LG-GJ-0980-LEG,LG-GJ-0980,Legal Resolution,38,36,COMPLETED,2022-08-06,2024-06-30
TL-LG-GJ-0980-R&R,LG-GJ-0980,R&R,82,108,IN_PROGRESS,2022-08-06,2024-06-30
TL-LG-GJ-0980-POS,LG-GJ-0980,Possession,55,86,DELAYED,2022-08-06,2024-06-30
TL-LG-GJ-0980-FIN,LG-GJ-0980,Final Handover,46,104,DELAYED,2022-08-06,2024-06-30
TL-LG-HR-0981-LAN,LG-HR-0981,Land Identification,87,90,IN_PROGRESS,2024-09-11,2024-06-30
TL-LG-HR-0981-SUR,LG-HR-0981,Survey,66,82,IN_PROGRESS,2024-09-11,2024-06-30
TL-LG-HR-0981-DOC,LG-HR-0981,Documentation,41,52,IN_PROGRESS,2024-09-11,2024-06-30
TL-LG-HR-0981-APP,LG-HR-0981,Approval,85,77,COMPLETED,2024-09-11,2024-06-30
TL-LG-HR-0981-NOT,LG-HR-0981,Notification,80,120,DELAYED,2024-09-11,2024-06-30
TL-LG-HR-0981-OBJ,LG-HR-0981,Objection/Hearing,89,87,COMPLETED,2024-09-11,2024-06-30
TL-LG-HR-0981-COM,LG-HR-0981,Compensation,52,63,IN_PROGRESS,2024-09-11,2024-06-30
TL-LG-HR-0981-LEG,LG-HR-0981,Legal Resolution,73,103,IN_PROGRESS,2024-09-11,2024-06-30
TL-LG-HR-0981-R&R,LG-HR-0981,R&R,85,78,COMPLETED,2024-09-11,2024-06-30
TL-LG-HR-0981-POS,LG-HR-0981,Possession,35,35,COMPLETED,2024-09-11,2024-06-30
TL-LG-HR-0981-FIN,LG-HR-0981,Final Handover,58,109,DELAYED,2024-09-11,2024-06-30
TL-LG-HP-0982-LAN,LG-HP-0982,Land Identification,68,123,DELAYED,2022-12-25,2024-06-30
TL-LG-HP-0982-SUR,LG-HP-0982,Survey,75,121,DELAYED,2022-12-25,2024-06-30
TL-LG-HP-0982-DOC,LG-HP-0982,Documentation,66,96,IN_PROGRESS,2022-12-25,2024-06-30
TL-LG-HP-0982-APP,LG-HP-0982,Approval,31,59,IN_PROGRESS,2022-12-25,2024-06-30
TL-LG-HP-0982-NOT,LG-HP-0982,Notification,59,53,COMPLETED,2022-12-25,2024-06-30
TL-LG-HP-0982-OBJ,LG-HP-0982,Objection/Hearing,30,71,DELAYED,2022-12-25,2024-06-30
TL-LG-HP-0982-COM,LG-HP-0982,Compensation,41,48,IN_PROGRESS,2022-12-25,2024-06-30
TL-LG-HP-0982-LEG,LG-HP-0982,Legal Resolution,50,45,COMPLETED,2022-12-25,2024-06-30
TL-LG-HP-0982-R&R,LG-HP-0982,R&R,34,81,DELAYED,2022-12-25,2024-06-30
TL-LG-HP-0982-POS,LG-HP-0982,Possession,82,135,DELAYED,2022-12-25,2024-06-30
TL-LG-HP-0982-FIN,LG-HP-0982,Final Handover,51,50,COMPLETED,2022-12-25,2024-06-30
TL-LG-JH-0983-LAN,LG-JH-0983,Land Identification,59,85,IN_PROGRESS,2024-06-10,2024-06-30
TL-LG-JH-0983-SUR,LG-JH-0983,Survey,81,140,DELAYED,2024-06-10,2024-06-30
TL-LG-JH-0983-DOC,LG-JH-0983,Documentation,71,65,COMPLETED,2024-06-10,2024-06-30
TL-LG-JH-0983-APP,LG-JH-0983,Approval,68,80,IN_PROGRESS,2024-06-10,2024-06-30
TL-LG-JH-0983-NOT,LG-JH-0983,Notification,42,60,IN_PROGRESS,2024-06-10,2024-06-30
TL-LG-JH-0983-OBJ,LG-JH-0983,Objection/Hearing,56,48,COMPLETED,2024-06-10,2024-06-30
TL-LG-JH-0983-COM,LG-JH-0983,Compensation,74,103,IN_PROGRESS,2024-06-10,2024-06-30
TL-LG-JH-0983-LEG,LG-JH-0983,Legal Resolution,71,96,IN_PROGRESS,2024-06-10,2024-06-30
TL-LG-JH-0983-R&R,LG-JH-0983,R&R,61,53,COMPLETED,2024-06-10,2024-06-30
TL-LG-JH-0983-POS,LG-JH-0983,Possession,59,51,COMPLETED,2024-06-10,2024-06-30
TL-LG-JH-0983-FIN,LG-JH-0983,Final Handover,56,101,DELAYED,2024-06-10,2024-06-30
TL-LG-KA-0984-LAN,LG-KA-0984,Land Identification,33,68,DELAYED,2021-04-22,2024-06-30
TL-LG-KA-0984-SUR,LG-KA-0984,Survey,61,99,DELAYED,2021-04-22,2024-06-30
TL-LG-KA-0984-DOC,LG-KA-0984,Documentation,87,118,DELAYED,2021-04-22,2024-06-30
TL-LG-KA-0984-APP,LG-KA-0984,Approval,38,88,DELAYED,2021-04-22,2024-06-30
TL-LG-KA-0984-NOT,LG-KA-0984,Notification,43,64,IN_PROGRESS,2021-04-22,2024-06-30
TL-LG-KA-0984-OBJ,LG-KA-0984,Objection/Hearing,34,36,IN_PROGRESS,2021-04-22,2024-06-30
TL-LG-KA-0984-COM,LG-KA-0984,Compensation,40,71,DELAYED,2021-04-22,2024-06-30
TL-LG-KA-0984-LEG,LG-KA-0984,Legal Resolution,67,121,DELAYED,2021-04-22,2024-06-30
TL-LG-KA-0984-R&R,LG-KA-0984,R&R,85,95,IN_PROGRESS,2021-04-22,2024-06-30
TL-LG-KA-0984-POS,LG-KA-0984,Possession,38,38,COMPLETED,2021-04-22,2024-06-30
TL-LG-KA-0984-FIN,LG-KA-0984,Final Handover,62,120,DELAYED,2021-04-22,2024-06-30
TL-LG-KL-0985-LAN,LG-KL-0985,Land Identification,58,49,COMPLETED,2022-02-06,2024-06-30
TL-LG-KL-0985-SUR,LG-KL-0985,Survey,37,82,DELAYED,2022-02-06,2024-06-30
TL-LG-KL-0985-DOC,LG-KL-0985,Documentation,90,99,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-KL-0985-APP,LG-KL-0985,Approval,73,100,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-KL-0985-NOT,LG-KL-0985,Notification,73,95,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-KL-0985-OBJ,LG-KL-0985,Objection/Hearing,47,81,DELAYED,2022-02-06,2024-06-30
TL-LG-KL-0985-COM,LG-KL-0985,Compensation,34,74,DELAYED,2022-02-06,2024-06-30
TL-LG-KL-0985-LEG,LG-KL-0985,Legal Resolution,68,110,DELAYED,2022-02-06,2024-06-30
TL-LG-KL-0985-R&R,LG-KL-0985,R&R,35,52,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-KL-0985-POS,LG-KL-0985,Possession,61,52,COMPLETED,2022-02-06,2024-06-30
TL-LG-KL-0985-FIN,LG-KL-0985,Final Handover,45,68,IN_PROGRESS,2022-02-06,2024-06-30
TL-LG-MP-0986-LAN,LG-MP-0986,Land Identification,31,90,DELAYED,2022-08-23,2024-06-30
TL-LG-MP-0986-SUR,LG-MP-0986,Survey,72,98,IN_PROGRESS,2022-08-23,2024-06-30
TL-LG-MP-0986-DOC,LG-MP-0986,Documentation,68,118,DELAYED,2022-08-23,2024-06-30
TL-LG-MP-0986-APP,LG-MP-0986,Approval,63,94,DELAYED,2022-08-23,2024-06-30
TL-LG-MP-0986-NOT,LG-MP-0986,Notification,44,49,IN_PROGRESS,2022-08-23,2024-06-30
TL-LG-MP-0986-OBJ,LG-MP-0986,Objection/Hearing,50,45,COMPLETED,2022-08-23,2024-06-30
TL-LG-MP-0986-COM,LG-MP-0986,Compensation,81,88,IN_PROGRESS,2022-08-23,2024-06-30
TL-LG-MP-0986-LEG,LG-MP-0986,Legal Resolution,70,118,DELAYED,2022-08-23,2024-06-30
TL-LG-MP-0986-R&R,LG-MP-0986,R&R,70,97,IN_PROGRESS,2022-08-23,2024-06-30
TL-LG-MP-0986-POS,LG-MP-0986,Possession,45,66,IN_PROGRESS,2022-08-23,2024-06-30
TL-LG-MP-0986-FIN,LG-MP-0986,Final Handover,90,94,IN_PROGRESS,2022-08-23,2024-06-30
TL-LG-MH-0987-LAN,LG-MH-0987,Land Identification,84,86,IN_PROGRESS,2021-08-20,2024-06-30
TL-LG-MH-0987-SUR,LG-MH-0987,Survey,73,111,DELAYED,2021-08-20,2024-06-30
TL-LG-MH-0987-DOC,LG-MH-0987,Documentation,52,77,IN_PROGRESS,2021-08-20,2024-06-30
TL-LG-MH-0987-APP,LG-MH-0987,Approval,50,75,IN_PROGRESS,2021-08-20,2024-06-30
TL-LG-MH-0987-NOT,LG-MH-0987,Notification,88,147,DELAYED,2021-08-20,2024-06-30
TL-LG-MH-0987-OBJ,LG-MH-0987,Objection/Hearing,31,73,DELAYED,2021-08-20,2024-06-30
TL-LG-MH-0987-COM,LG-MH-0987,Compensation,38,35,COMPLETED,2021-08-20,2024-06-30
TL-LG-MH-0987-LEG,LG-MH-0987,Legal Resolution,66,96,IN_PROGRESS,2021-08-20,2024-06-30
TL-LG-MH-0987-R&R,LG-MH-0987,R&R,81,87,IN_PROGRESS,2021-08-20,2024-06-30
TL-LG-MH-0987-POS,LG-MH-0987,Possession,77,130,DELAYED,2021-08-20,2024-06-30
TL-LG-MH-0987-FIN,LG-MH-0987,Final Handover,69,101,DELAYED,2021-08-20,2024-06-30
TL-LG-MN-0988-LAN,LG-MN-0988,Land Identification,62,102,DELAYED,2021-12-07,2024-06-30
TL-LG-MN-0988-SUR,LG-MN-0988,Survey,33,80,DELAYED,2021-12-07,2024-06-30
TL-LG-MN-0988-DOC,LG-MN-0988,Documentation,40,75,DELAYED,2021-12-07,2024-06-30
TL-LG-MN-0988-APP,LG-MN-0988,Approval,33,47,IN_PROGRESS,2021-12-07,2024-06-30
TL-LG-MN-0988-NOT,LG-MN-0988,Notification,42,60,IN_PROGRESS,2021-12-07,2024-06-30
TL-LG-MN-0988-OBJ,LG-MN-0988,Objection/Hearing,80,72,COMPLETED,2021-12-07,2024-06-30
TL-LG-MN-0988-COM,LG-MN-0988,Compensation,39,35,COMPLETED,2021-12-07,2024-06-30
TL-LG-MN-0988-LEG,LG-MN-0988,Legal Resolution,81,124,DELAYED,2021-12-07,2024-06-30
TL-LG-MN-0988-R&R,LG-MN-0988,R&R,79,139,DELAYED,2021-12-07,2024-06-30
TL-LG-MN-0988-POS,LG-MN-0988,Possession,41,49,IN_PROGRESS,2021-12-07,2024-06-30
TL-LG-MN-0988-FIN,LG-MN-0988,Final Handover,30,61,DELAYED,2021-12-07,2024-06-30
TL-LG-ML-0989-LAN,LG-ML-0989,Land Identification,43,98,DELAYED,2022-06-20,2024-06-30
TL-LG-ML-0989-SUR,LG-ML-0989,Survey,48,81,DELAYED,2022-06-20,2024-06-30
TL-LG-ML-0989-DOC,LG-ML-0989,Documentation,80,90,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-ML-0989-APP,LG-ML-0989,Approval,65,69,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-ML-0989-NOT,LG-ML-0989,Notification,43,65,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-ML-0989-OBJ,LG-ML-0989,Objection/Hearing,66,115,DELAYED,2022-06-20,2024-06-30
TL-LG-ML-0989-COM,LG-ML-0989,Compensation,62,92,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-ML-0989-LEG,LG-ML-0989,Legal Resolution,82,129,DELAYED,2022-06-20,2024-06-30
TL-LG-ML-0989-R&R,LG-ML-0989,R&R,89,119,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-ML-0989-POS,LG-ML-0989,Possession,85,94,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-ML-0989-FIN,LG-ML-0989,Final Handover,83,101,IN_PROGRESS,2022-06-20,2024-06-30
TL-LG-MZ-0990-LAN,LG-MZ-0990,Land Identification,39,77,DELAYED,2022-08-09,2024-06-30
TL-LG-MZ-0990-SUR,LG-MZ-0990,Survey,54,54,COMPLETED,2022-08-09,2024-06-30
TL-LG-MZ-0990-DOC,LG-MZ-0990,Documentation,32,48,IN_PROGRESS,2022-08-09,2024-06-30
TL-LG-MZ-0990-APP,LG-MZ-0990,Approval,65,74,IN_PROGRESS,2022-08-09,2024-06-30
TL-LG-MZ-0990-NOT,LG-MZ-0990,Notification,37,42,IN_PROGRESS,2022-08-09,2024-06-30
TL-LG-MZ-0990-OBJ,LG-MZ-0990,Objection/Hearing,63,105,DELAYED,2022-08-09,2024-06-30
TL-LG-MZ-0990-COM,LG-MZ-0990,Compensation,41,31,COMPLETED,2022-08-09,2024-06-30
TL-LG-MZ-0990-LEG,LG-MZ-0990,Legal Resolution,78,108,IN_PROGRESS,2022-08-09,2024-06-30
TL-LG-MZ-0990-R&R,LG-MZ-0990,R&R,80,75,COMPLETED,2022-08-09,2024-06-30
TL-LG-MZ-0990-POS,LG-MZ-0990,Possession,73,79,IN_PROGRESS,2022-08-09,2024-06-30
TL-LG-MZ-0990-FIN,LG-MZ-0990,Final Handover,53,83,IN_PROGRESS,2022-08-09,2024-06-30
TL-LG-NL-0991-LAN,LG-NL-0991,Land Identification,34,55,IN_PROGRESS,2024-08-02,2024-06-30
TL-LG-NL-0991-SUR,LG-NL-0991,Survey,33,73,DELAYED,2024-08-02,2024-06-30
TL-LG-NL-0991-DOC,LG-NL-0991,Documentation,82,94,IN_PROGRESS,2024-08-02,2024-06-30
TL-LG-NL-0991-APP,LG-NL-0991,Approval,68,96,IN_PROGRESS,2024-08-02,2024-06-30
TL-LG-NL-0991-NOT,LG-NL-0991,Notification,41,83,DELAYED,2024-08-02,2024-06-30
TL-LG-NL-0991-OBJ,LG-NL-0991,Objection/Hearing,48,101,DELAYED,2024-08-02,2024-06-30
TL-LG-NL-0991-COM,LG-NL-0991,Compensation,78,130,DELAYED,2024-08-02,2024-06-30
TL-LG-NL-0991-LEG,LG-NL-0991,Legal Resolution,31,81,DELAYED,2024-08-02,2024-06-30
TL-LG-NL-0991-R&R,LG-NL-0991,R&R,31,48,IN_PROGRESS,2024-08-02,2024-06-30
TL-LG-NL-0991-POS,LG-NL-0991,Possession,48,81,DELAYED,2024-08-02,2024-06-30
TL-LG-NL-0991-FIN,LG-NL-0991,Final Handover,54,66,IN_PROGRESS,2024-08-02,2024-06-30
TL-LG-OD-0992-LAN,LG-OD-0992,Land Identification,34,69,DELAYED,2023-05-19,2024-06-30
TL-LG-OD-0992-SUR,LG-OD-0992,Survey,52,84,DELAYED,2023-05-19,2024-06-30
TL-LG-OD-0992-DOC,LG-OD-0992,Documentation,38,90,DELAYED,2023-05-19,2024-06-30
TL-LG-OD-0992-APP,LG-OD-0992,Approval,87,109,IN_PROGRESS,2023-05-19,2024-06-30
TL-LG-OD-0992-NOT,LG-OD-0992,Notification,39,43,IN_PROGRESS,2023-05-19,2024-06-30
TL-LG-OD-0992-OBJ,LG-OD-0992,Objection/Hearing,55,58,IN_PROGRESS,2023-05-19,2024-06-30
TL-LG-OD-0992-COM,LG-OD-0992,Compensation,67,102,DELAYED,2023-05-19,2024-06-30
TL-LG-OD-0992-LEG,LG-OD-0992,Legal Resolution,78,130,DELAYED,2023-05-19,2024-06-30
TL-LG-OD-0992-R&R,LG-OD-0992,R&R,52,80,IN_PROGRESS,2023-05-19,2024-06-30
TL-LG-OD-0992-POS,LG-OD-0992,Possession,37,28,COMPLETED,2023-05-19,2024-06-30
TL-LG-OD-0992-FIN,LG-OD-0992,Final Handover,46,77,DELAYED,2023-05-19,2024-06-30
TL-LG-PB-0993-LAN,LG-PB-0993,Land Identification,46,42,COMPLETED,2024-08-11,2024-06-30
TL-LG-PB-0993-SUR,LG-PB-0993,Survey,57,88,DELAYED,2024-08-11,2024-06-30
TL-LG-PB-0993-DOC,LG-PB-0993,Documentation,49,102,DELAYED,2024-08-11,2024-06-30
TL-LG-PB-0993-APP,LG-PB-0993,Approval,63,71,IN_PROGRESS,2024-08-11,2024-06-30
TL-LG-PB-0993-NOT,LG-PB-0993,Notification,68,76,IN_PROGRESS,2024-08-11,2024-06-30
TL-LG-PB-0993-OBJ,LG-PB-0993,Objection/Hearing,49,46,COMPLETED,2024-08-11,2024-06-30
TL-LG-PB-0993-COM,LG-PB-0993,Compensation,71,125,DELAYED,2024-08-11,2024-06-30
TL-LG-PB-0993-LEG,LG-PB-0993,Legal Resolution,63,102,DELAYED,2024-08-11,2024-06-30
TL-LG-PB-0993-R&R,LG-PB-0993,R&R,81,125,DELAYED,2024-08-11,2024-06-30
TL-LG-PB-0993-POS,LG-PB-0993,Possession,55,54,COMPLETED,2024-08-11,2024-06-30
TL-LG-PB-0993-FIN,LG-PB-0993,Final Handover,89,92,IN_PROGRESS,2024-08-11,2024-06-30
TL-LG-RJ-0994-LAN,LG-RJ-0994,Land Identification,85,142,DELAYED,2023-09-21,2024-06-30
TL-LG-RJ-0994-SUR,LG-RJ-0994,Survey,85,131,DELAYED,2023-09-21,2024-06-30
