parcel_id,project_id,parcel_number,area_acres,ownership_type,verified_flag,dispute_flag
PCL-LG-CH-0967-07,LG-CH-0967,SY-862/7,103.85,Private,1,1
PCL-LG-CH-0967-08,LG-CH-0967,SY-132/8,103.85,Community,0,1
PCL-LG-DH-0968-01,LG-DH-0968,SY-867/1,314.8,Government,1,0
PCL-LG-DH-0968-02,LG-DH-0968,SY-234/2,314.8,Forest,1,0
PCL-LG-DH-0968-03,LG-DH-0968,SY-231/3,314.8,Government,1,1
PCL-LG-DH-0968-04,LG-DH-0968,SY-209/4,314.8,Community,0,0
PCL-LG-DH-0968-05,LG-DH-0968,SY-912/5,314.8,Private,0,0
PCL-LG-DL-0969-01,LG-DL-0969,SY-179/1,248.62,Government,1,1
PCL-LG-DL-0969-02,LG-DL-0969,SY-886/2,248.62,Community,1,1
PCL-LG-DL-0969-03,LG-DL-0969,SY-351/3,248.62,Private,1,0
PCL-LG-DL-0969-04,LG-DL-0969,SY-240/4,248.62,Community,0,0
PCL-LG-JK-0970-01,LG-JK-0970,SY-450/1,300.26,Government,0,0
PCL-LG-JK-0970-02,LG-JK-0970,SY-775/2,300.26,Forest,1,0
PCL-LG-JK-0970-03,LG-JK-0970,SY-982/3,300.26,Government,1,0
PCL-LG-JK-0970-04,LG-JK-0970,SY-871/4,300.26,Community,1,0
PCL-LG-JK-0970-05,LG-JK-0970,SY-492/5,300.26,Government,1,0
PCL-LG-LA-0971-01,LG-LA-0971,SY-580/1,559.88,Private,1,0
PCL-LG-LA-0971-02,LG-LA-0971,SY-647/2,559.88,Government,0,0
PCL-LG-LA-0971-03,LG-LA-0971,SY-647/3,559.88,Private,1,0
PCL-LG-LA-0971-04,LG-LA-0971,SY-224/4,559.88,Government,1,0
PCL-LG-LD-0972-01,LG-LD-0972,SY-306/1,210.4,Forest,0,0
PCL-LG-LD-0972-02,LG-LD-0972,SY-830/2,210.4,Community,1,1
PCL-LG-LD-0972-03,LG-LD-0972,SY-525/3,210.4,Community,1,0
PCL-LG-LD-0972-04,LG-LD-0972,SY-408/4,210.4,Forest,0,1
PCL-LG-PY-0973-01,LG-PY-0973,SY-411/1,148.08,Forest,1,0
PCL-LG-PY-0973-02,LG-PY-0973,SY-627/2,148.08,Community,1,1
PCL-LG-PY-0973-03,LG-PY-0973,SY-671/3,148.08,Government,1,0
PCL-LG-PY-0973-04,LG-PY-0973,SY-437/4,148.08,Forest,0,0
PCL-LG-PY-0973-05,LG-PY-0973,SY-386/5,148.08,Private,1,0
PCL-LG-AP-0974-01,LG-AP-0974,SY-887/1,151.15,Private,1,0
PCL-LG-AP-0974-02,LG-AP-0974,SY-312/2,151.15,Forest,0,0
PCL-LG-AP-0974-03,LG-AP-0974,SY-155/3,151.15,Community,1,1
PCL-LG-AP-0974-04,LG-AP-0974,SY-528/4,151.15,Community,1,1
PCL-LG-AR-0975-01,LG-AR-0975,SY-908/1,287.83,Forest,1,0
PCL-LG-AR-0975-02,LG-AR-0975,SY-603/2,287.83,Private,1,0
PCL-LG-AR-0975-03,LG-AR-0975,SY-188/3,287.83,Government,1,1
PCL-LG-AR-0975-04,LG-AR-0975,SY-344/4,287.83,Government,1,0
PCL-LG-AR-0975-05,LG-AR-0975,SY-126/5,287.83,Community,1,0
PCL-LG-AR-0975-06,LG-AR-0975,SY-946/6,287.83,Government,0,0
PCL-LG-AS-0976-01,LG-AS-0976,SY-475/1,243.72,Community,1,1
PCL-LG-AS-0976-02,LG-AS-0976,SY-891/2,243.72,Private,0,0
PCL-LG-AS-0976-03,LG-AS-0976,SY-746/3,243.72,Private,1,1
PCL-LG-AS-0976-04,LG-AS-0976,SY-338/4,243.72,Government,0,0
PCL-LG-AS-0976-05,LG-AS-0976,SY-975/5,243.72,Community,0,0
PCL-LG-AS-0976-06,LG-AS-0976,SY-418/6,243.72,Private,1,1
PCL-LG-BR-0977-01,LG-BR-0977,SY-672/1,228.93,Forest,1,1
PCL-LG-BR-0977-02,LG-BR-0977,SY-580/2,228.93,Private,1,1
PCL-LG-BR-0977-03,LG-BR-0977,SY-290/3,228.93,Private,1,0
PCL-LG-BR-0977-04,LG-BR-0977,SY-787/4,228.93,Forest,1,1
PCL-LG-BR-0977-05,LG-BR-0977,SY-853/5,228.93,Government,1,1
PCL-LG-BR-0977-06,LG-BR-0977,SY-873/6,228.93,Government,0,1
PCL-LG-BR-0977-07,LG-BR-0977,SY-800/7,228.93,Private,0,0
PCL-LG-BR-0977-08,LG-BR-0977,SY-803/8,228.93,Government,1,0
PCL-LG-CG-0978-01,LG-CG-0978,SY-780/1,27.17,Private,0,0
PCL-LG-CG-0978-02,LG-CG-0978,SY-504/2,27.17,Forest,0,1
PCL-LG-CG-0978-03,LG-CG-0978,SY-468/3,27.17,Private,1,0
PCL-LG-GA-0979-01,LG-GA-0979,SY-909/1,174.01,Community,0,1
PCL-LG-GA-0979-02,LG-GA-0979,SY-662/2,174.01,Forest,1,1
PCL-LG-GA-0979-03,LG-GA-0979,SY-740/3,174.01,Community,1,0
PCL-LG-GA-0979-04,LG-GA-0979,SY-817/4,174.01,Community,1,0
PCL-LG-GA-0979-05,LG-GA-0979,SY-399/5,174.01,Private,0,1
PCL-LG-GA-0979-06,LG-GA-0979,SY-962/6,174.01,Forest,0,0
PCL-LG-GA-0979-07,LG-GA-0979,SY-762/7,174.01,Private,0,1
PCL-LG-GJ-0980-01,LG-GJ-0980,SY-281/1,185.64,Government,1,0
PCL-LG-GJ-0980-02,LG-GJ-0980,SY-121/2,185.64,Government,1,0
PCL-LG-GJ-0980-03,LG-GJ-0980,SY-786/3,185.64,Community,0,1
PCL-LG-GJ-0980-04,LG-GJ-0980,SY-977/4,185.64,Community,1,0
PCL-LG-GJ-0980-05,LG-GJ-0980,SY-118/5,185.64,Private,1,0
PCL-LG-GJ-0980-06,LG-GJ-0980,SY-494/6,185.64,Forest,1,1
PCL-LG-GJ-0980-07,LG-GJ-0980,SY-333/7,185.64,Private,1,0
PCL-LG-GJ-0980-08,LG-GJ-0980,SY-367/8,185.64,Private,1,0
PCL-LG-HR-0981-01,LG-HR-0981,SY-140/1,443.1,Community,0,0
PCL-LG-HR-0981-02,LG-HR-0981,SY-964/2,443.1,Private,1,0
PCL-LG-HR-0981-03,LG-HR-0981,SY-445/3,443.1,Government,1,1
PCL-LG-HR-0981-04,LG-HR-0981,SY-482/4,443.1,Community,0,0
PCL-LG-HP-0982-01,LG-HP-0982,SY-829/1,37.75,Community,1,0
PCL-LG-HP-0982-02,LG-HP-0982,SY-652/2,37.75,Forest,1,1
PCL-LG-HP-0982-03,LG-HP-0982,SY-704/3,37.75,Community,1,0
PCL-LG-HP-0982-04,LG-HP-0982,SY-891/4,37.75,Forest,1,1
PCL-LG-JH-0983-01,LG-JH-0983,SY-655/1,396.32,Community,0,0
PCL-LG-JH-0983-02,LG-JH-0983,SY-246/2,396.32,Community,0,0
PCL-LG-JH-0983-03,LG-JH-0983,SY-485/3,396.32,Government,1,1
PCL-LG-JH-0983-04,LG-JH-0983,SY-977/4,396.32,Government,1,0
PCL-LG-JH-0983-05,LG-JH-0983,SY-746/5,396.32,Forest,0,0
PCL-LG-JH-0983-06,LG-JH-0983,SY-387/6,396.32,Government,1,0
PCL-LG-KA-0984-01,LG-KA-0984,SY-302/1,123.56,Government,1,1
PCL-LG-KA-0984-02,LG-KA-0984,SY-942/2,123.56,Forest,1,0
PCL-LG-KA-0984-03,LG-KA-0984,SY-282/3,123.56,Private,1,1
PCL-LG-KA-0984-04,LG-KA-0984,SY-884/4,123.56,Forest,1,0
PCL-LG-KA-0984-05,LG-KA-0984,SY-148/5,123.56,Private,1,0
PCL-LG-KA-0984-06,LG-KA-0984,SY-206/6,123.56,Community,1,0
PCL-LG-KA-0984-07,LG-KA-0984,SY-514/7,123.56,Forest,1,0
PCL-LG-KA-0984-08,LG-KA-0984,SY-917/8,123.56,Community,1,0
PCL-LG-KL-0985-01,LG-KL-0985,SY-309/1,373.63,Forest,1,0
PCL-LG-KL-0985-02,LG-KL-0985,SY-164/2,373.63,Forest,0,0
PCL-LG-KL-0985-03,LG-KL-0985,SY-921/3,373.63,Community,0,0
PCL-LG-MP-0986-01,LG-MP-0986,SY-877/1,391.47,Community,0,1
PCL-LG-MP-0986-02,LG-MP-0986,SY-974/2,391.47,Forest,1,1
PCL-LG-MP-0986-03,LG-MP-0986,SY-724/3,391.47,Government,1,0
PCL-LG-MH-0987-01,LG-MH-0987,SY-606/1,709.77,Government,0,0
PCL-LG-MH-0987-02,LG-MH-0987,SY-654/2,709.77,Government,1,1
PCL-LG-MH-0987-03,LG-MH-0987,SY-448/3,709.77,Private,0,0
PCL-LG-MN-0988-01,LG-MN-0988,SY-849/1,362.0,Community,0,0
PCL-LG-MN-0988-02,LG-MN-0988,SY-182/2,362.0,Government,1,0
PCL-LG-MN-0988-03,LG-MN-0988,SY-803/3,362.0,Private,1,1
PCL-LG-ML-0989-01,LG-ML-0989,SY-936/1,122.63,Private,0,1
PCL-LG-ML-0989-02,LG-ML-0989,SY-759/2,122.63,Forest,1,1
PCL-LG-ML-0989-03,LG-ML-0989,SY-505/3,122.63,Community,1,0
PCL-LG-ML-0989-04,LG-ML-0989,SY-194/4,122.63,Forest,1,0
PCL-LG-ML-0989-05,LG-ML-0989,SY-152/5,122.63,Community,1,1
PCL-LG-ML-0989-06,LG-ML-0989,SY-644/6,122.63,Community,0,0
PCL-LG-MZ-0990-01,LG-MZ-0990,SY-552/1,145.25,Forest,0,0
PCL-LG-MZ-0990-02,LG-MZ-0990,SY-198/2,145.25,Community,1,0
PCL-LG-MZ-0990-03,LG-MZ-0990,SY-167/3,145.25,Government,1,0
PCL-LG-MZ-0990-04,LG-MZ-0990,SY-488/4,145.25,Community,1,1
PCL-LG-NL-0991-01,LG-NL-0991,SY-752/1,135.03,Private,1,0
PCL-LG-NL-0991-02,LG-NL-0991,SY-275/2,135.03,Community,0,0
PCL-LG-NL-0991-03,LG-NL-0991,SY-854/3,135.03,Forest,1,0
PCL-LG-NL-0991-04,LG-NL-0991,SY-287/4,135.03,Community,1,0
PCL-LG-NL-0991-05,LG-NL-0991,SY-100/5,135.03,Private,1,1
PCL-LG-NL-0991-06,LG-NL-0991,SY-658/6,135.03,Community,1,0
PCL-LG-OD-0992-01,LG-OD-0992,SY-533/1,247.02,Forest,1,1
PCL-LG-OD-0992-02,LG-OD-0992,SY-711/2,247.02,Private,0,1
PCL-LG-OD-0992-03,LG-OD-0992,SY-761/3,247.02,Forest,0,1
PCL-LG-OD-0992-04,LG-OD-0992,SY-378/4,247.02,Government,1,0
PCL-LG-OD-0992-05,LG-OD-0992,SY-314/5,247.02,Government,1,0
PCL-LG-PB-0993-01,LG-PB-0993,SY-979/1,123.64,Community,0,0
PCL-LG-PB-0993-02,LG-PB-0993,SY-763/2,123.64,Government,0,0
PCL-LG-PB-0993-03,LG-PB-0993,SY-481/3,123.64,Community,1,0
PCL-LG-PB-0993-04,LG-PB-0993,SY-435/4,123.64,Community,0,0
PCL-LG-PB-0993-05,LG-PB-0993,SY-319/5,123.64,Private,1,0
PCL-LG-PB-0993-06,LG-PB-0993,SY-865/6,123.64,Community,1,0
PCL-LG-PB-0993-07,LG-PB-0993,SY-118/7,123.64,Private,1,0
PCL-LG-RJ-0994-01,LG-RJ-0994,SY-277/1,429.8,Forest,0,0
PCL-LG-RJ-0994-02,LG-RJ-0994,SY-119/2,429.8,Forest,1,0
PCL-LG-RJ-0994-03,LG-RJ-0994,SY-267/3,429.8,Community,0,0
PCL-LG-RJ-0994-04,LG-RJ-0994,SY-870/4,429.8,Government,1,1
PCL-LG-SK-0995-01,LG-SK-0995,SY-685/1,277.93,Forest,1,0
PCL-LG-SK-0995-02,LG-SK-0995,SY-856/2,277.93,Community,1,0
PCL-LG-SK-0995-03,LG-SK-0995,SY-393/3,277.93,Government,0,0
PCL-LG-TN-0996-01,LG-TN-0996,SY-248/1,550.77,Forest,0,0
PCL-LG-TN-0996-02,LG-TN-0996,SY-538/2,550.77,Private,1,1
PCL-LG-TN-0996-03,LG-TN-0996,SY-255/3,550.77,Private,0,0
PCL-LG-TN-0996-04,LG-TN-0996,SY-162/4,550.77,Private,1,0
PCL-LG-TS-0997-01,LG-TS-0997,SY-638/1,492.88,Community,1,0
PCL-LG-TS-0997-02,LG-TS-0997,SY-744/2,492.88,Community,1,1
PCL-LG-TS-0997-03,LG-TS-0997,SY-717/3,492.88,Community,0,1
PCL-LG-TS-0997-04,LG-TS-0997,SY-350/4,492.88,Government,1,0
PCL-LG-TS-0997-05,LG-TS-0997,SY-617/5,492.88,Government,1,1
PCL-LG-TR-0998-01,LG-TR-0998,SY-938/1,74.27,Community,1,1
PCL-LG-TR-0998-02,LG-TR-0998,SY-836/2,74.27,Community,1,0
PCL-LG-TR-0998-03,LG-TR-0998,SY-625/3,74.27,Private,0,0
PCL-LG-TR-0998-04,LG-TR-0998,SY-670/4,74.27,Community,1,0
PCL-LG-TR-0998-05,LG-TR-0998,SY-456/5,74.27,Government,1,0
PCL-LG-TR-0998-06,LG-TR-0998,SY-440/6,74.27,Private,0,1
PCL-LG-UP-0999-01,LG-UP-0999,SY-953/1,273.93,Government,0,1
PCL-LG-UP-0999-02,LG-UP-0999,SY-602/2,273.93,Government,1,0
PCL-LG-UP-0999-03,LG-UP-0999,SY-216/3,273.93,Private,0,1
PCL-LG-UP-0999-04,LG-UP-0999,SY-361/4,273.93,Community,1,1
PCL-LG-UP-0999-05,LG-UP-0999,SY-301/5,273.93,Government,1,0
PCL-LG-UP-0999-06,LG-UP-0999,SY-708/6,273.93,Forest,1,1
PCL-LG-UP-0999-07,LG-UP-0999,SY-504/7,273.93,Community,1,1
PCL-LG-UK-1000-01,LG-UK-1000,SY-518/1,378.7,Community,1,1
PCL-LG-UK-1000-02,LG-UK-1000,SY-190/2,378.7,Private,0,0
PCL-LG-UK-1000-03,LG-UK-1000,SY-550/3,378.7,Community,0,1
PCL-LG-UK-1000-04,LG-UK-1000,SY-973/4,378.7,Community,0,1
PCL-LG-WB-1001-01,LG-WB-1001,SY-334/1,34.31,Community,1,1
PCL-LG-WB-1001-02,LG-WB-1001,SY-169/2,34.31,Private,1,1
PCL-LG-WB-1001-03,LG-WB-1001,SY-690/3,34.31,Community,1,0
PCL-LG-WB-1001-04,LG-WB-1001,SY-613/4,34.31,Government,1,0
PCL-LG-WB-1001-05,LG-WB-1001,SY-470/5,34.31,Government,0,0
PCL-LG-WB-1001-06,LG-WB-1001,SY-143/6,34.31,Community,1,0
PCL-LG-WB-1001-07,LG-WB-1001,SY-243/7,34.31,Community,1,0
PCL-LG-WB-1001-08,LG-WB-1001,SY-826/8,34.31,Government,1,0
PCL-LG-AN-1002-01,LG-AN-1002,SY-669/1,52.32,Community,0,0
PCL-LG-AN-1002-02,LG-AN-1002,SY-498/2,52.32,Forest,1,1
PCL-LG-AN-1002-03,LG-AN-1002,SY-649/3,52.32,Forest,1,1
PCL-LG-AN-1002-04,LG-AN-1002,SY-649/4,52.32,Community,0,0
PCL-LG-AN-1002-05,LG-AN-1002,SY-316/5,52.32,Government,1,0
PCL-LG-CH-1003-01,LG-CH-1003,SY-343/1,44.85,Forest,0,0
PCL-LG-CH-1003-02,LG-CH-1003,SY-370/2,44.85,Community,0,0
PCL-LG-CH-1003-03,LG-CH-1003,SY-713/3,44.85,Forest,0,0
PCL-LG-CH-1003-04,LG-CH-1003,SY-927/4,44.85,Community,1,0
PCL-LG-CH-1003-05,LG-CH-1003,SY-111/5,44.85,Community,1,1
PCL-LG-CH-1003-06,LG-CH-1003,SY-793/6,44.85,Forest,1,1
PCL-LG-DH-1004-01,LG-DH-1004,SY-829/1,196.62,Forest,1,0
PCL-LG-DH-1004-02,LG-DH-1004,SY-692/2,196.62,Community,0,1
PCL-LG-DH-1004-03,LG-DH-1004,SY-816/3,196.62,Government,1,1
PCL-LG-DH-1004-04,LG-DH-1004,SY-916/4,196.62,Forest,1,0
PCL-LG-DH-1004-05,LG-DH-1004,SY-166/5,196.62,Forest,1,0
PCL-LG-DH-1004-06,LG-DH-1004,SY-615/6,196.62,Community,1,0
PCL-LG-DH-1004-07,LG-DH-1004,SY-838/7,196.62,Community,1,0
PCL-LG-DH-1004-08,LG-DH-1004,SY-331/8,196.62,Forest,1,0
PCL-LG-DL-1005-01,LG-DL-1005,SY-961/1,322.38,Forest,0,0
PCL-LG-DL-1005-02,LG-DL-1005,SY-832/2,322.38,Private,0,0
PCL-LG-DL-1005-03,LG-DL-1005,SY-838/3,322.38,Community,0,0
PCL-LG-DL-1005-04,LG-DL-1005,SY-253/4,322.38,Government,1,1
PCL-LG-DL-1005-05,LG-DL-1005,SY-539/5,322.38,Forest,0,1
PCL-LG-DL-1005-06,LG-DL-1005,SY-791/6,322.38,Private,1,0
PCL-LG-JK-1006-01,LG-JK-1006,SY-134/1,354.1,Private,1,0
PCL-LG-JK-1006-02,LG-JK-1006,SY-111/2,354.1,Government,0,0
PCL-LG-JK-1006-03,LG-JK-1006,SY-859/3,354.1,Private,0,0
PCL-LG-JK-1006-04,LG-JK-1006,SY-924/4,354.1,Community,0,1
PCL-LG-LA-1007-01,LG-LA-1007,SY-349/1,331.54,Private,1,0
PCL-LG-LA-1007-02,LG-LA-1007,SY-358/2,331.54,Forest,1,1
PCL-LG-LA-1007-03,LG-LA-1007,SY-486/3,331.54,Private,1,0
PCL-LG-LA-1007-04,LG-LA-1007,SY-628/4,331.54,Private,1,0
PCL-LG-LA-1007-05,LG-LA-1007,SY-609/5,331.54,Forest,1,0
PCL-LG-LA-1007-06,LG-LA-1007,SY-125/6,331.54,Community,1,0
PCL-LG-LA-1007-07,LG-LA-1007,SY-474/7,331.54,Forest,1,1
PCL-LG-LD-1008-01,LG-LD-1008,SY-260/1,203.35,Government,1,0
PCL-LG-LD-1008-02,LG-LD-1008,SY-426/2,203.35,Forest,0,0
PCL-LG-LD-1008-03,LG-LD-1008,SY-287/3,203.35,Government,1,0
PCL-LG-LD-1008-04,LG-LD-1008,SY-198/4,203.35,Forest,1,0
PCL-LG-LD-1008-05,LG-LD-1008,SY-885/5,203.35,Private,1,1
PCL-LG-LD-1008-06,LG-LD-1008,SY-920/6,203.35,Forest,1,0
PCL-LG-LD-1008-07,LG-LD-1008,SY-511/7,203.35,Government,1,0
PCL-LG-LD-1008-08,LG-LD-1008,SY-344/8,203.35,Private,1,0
PCL-LG-PY-1009-01,LG-PY-1009,SY-434/1,110.87,Private,0,0
PCL-LG-PY-1009-02,LG-PY-1009,SY-457/2,110.87,Community,1,1
PCL-LG-PY-1009-03,LG-PY-1009,SY-166/3,110.87,Private,0,0
PCL-LG-PY-1009-04,LG-PY-1009,SY-521/4,110.87,Private,1,0
PCL-LG-PY-1009-05,LG-PY-1009,SY-631/5,110.87,Community,1,0
PCL-LG-PY-1009-06,LG-PY-1009,SY-821/6,110.87,Private,1,0
PCL-LG-PY-1009-07,LG-PY-1009,SY-947/7,110.87,Government,1,1
PCL-LG-AP-1010-01,LG-AP-1010,SY-691/1,335.58,Government,1,0
PCL-LG-AP-1010-02,LG-AP-1010,SY-382/2,335.58,Forest,1,1
PCL-LG-AP-1010-03,LG-AP-1010,SY-551/3,335.58,Community,1,1
PCL-LG-AP-1010-04,LG-AP-1010,SY-690/4,335.58,Government,1,1
PCL-LG-AP-1010-05,LG-AP-1010,SY-291/5,335.58,Forest,1,0
PCL-LG-AP-1010-06,LG-AP-1010,SY-247/6,335.58,Private,1,0
PCL-LG-AR-1011-01,LG-AR-1011,SY-492/1,18.82,Private,1,1
PCL-LG-AR-1011-02,LG-AR-1011,SY-209/2,18.82,Private,1,1
PCL-LG-AR-1011-03,LG-AR-1011,SY-518/3,18.82,Private,1,1
PCL-LG-AR-1011-04,LG-AR-1011,SY-847/4,18.82,Forest,0,0
PCL-LG-AR-1011-05,LG-AR-1011,SY-369/5,18.82,Private,1,0
PCL-LG-AS-1012-01,LG-AS-1012,SY-708/1,27.8,Government,0,0
PCL-LG-AS-1012-02,LG-AS-1012,SY-415/2,27.8,Community,1,1
PCL-LG-AS-1012-03,LG-AS-1012,SY-889/3,27.8,Government,0,1
PCL-LG-BR-1013-01,LG-BR-1013,SY-803/1,336.0,Forest,1,1
PCL-LG-BR-1013-02,LG-BR-1013,SY-568/2,336.0,Forest,0,0
PCL-LG-BR-1013-03,LG-BR-1013,SY-444/3,336.0,Community,0,0
PCL-LG-CG-1014-01,LG-CG-1014,SY-128/1,580.58,Private,1,0
PCL-LG-CG-1014-02,LG-CG-1014,SY-106/2,580.58,Forest,1,1
PCL-LG-CG-1014-03,LG-CG-1014,SY-500/3,580.58,Private,1,0
PCL-LG-CG-1014-04,LG-CG-1014,SY-979/4,580.58,Private,1,1
PCL-LG-GA-1015-01,LG-GA-1015,SY-326/1,166.89,Forest,1,0
PCL-LG-GA-1015-02,LG-GA-1015,SY-504/2,166.89,Forest,0,0
PCL-LG-GA-1015-03,LG-GA-1015,SY-956/3,166.89,Private,1,0
PCL-LG-GA-1015-04,LG-GA-1015,SY-457/4,166.89,Private,1,1
PCL-LG-GA-1015-05,LG-GA-1015,SY-481/5,166.89,Community,0,0
PCL-LG-GA-1015-06,LG-GA-1015,SY-596/6,166.89,Government,0,1
PCL-LG-GA-1015-07,LG-GA-1015,SY-816/7,166.89,Government,1,1
PCL-LG-GA-1015-08,LG-GA-1015,SY-415/8,166.89,Community,1,0
PCL-LG-GJ-1016-01,LG-GJ-1016,SY-255/1,414.43,Private,1,0
PCL-LG-GJ-1016-02,LG-GJ-1016,SY-990/2,414.43,Government,1,1
PCL-LG-GJ-1016-03,LG-GJ-1016,SY-909/3,414.43,Community,1,1
PCL-LG-GJ-1016-04,LG-GJ-1016,SY-227/4,414.43,Private,1,0
PCL-LG-GJ-1016-05,LG-GJ-1016,SY-532/5,414.43,Forest,0,0
PCL-LG-GJ-1016-06,LG-GJ-1016,SY-882/6,414.43,Forest,1,0
PCL-LG-HR-1017-01,LG-HR-1017,SY-767/1,178.44,Government,1,0
PCL-LG-HR-1017-02,LG-HR-1017,SY-203/2,178.44,Private,1,0
PCL-LG-HR-1017-03,LG-HR-1017,SY-547/3,178.44,Community,1,0
PCL-LG-HR-1017-04,LG-HR-1017,SY-596/4,178.44,Community,1,1
PCL-LG-HR-1017-05,LG-HR-1017,SY-665/5,178.44,Private,1,0
PCL-LG-HR-1017-06,LG-HR-1017,SY-107/6,178.44,Government,1,0
PCL-LG-HR-1017-07,LG-HR-1017,SY-478/7,178.44,Government,1,0
PCL-LG-HR-1017-08,LG-HR-1017,SY-646/8,178.44,Private,1,0
PCL-LG-HP-1018-01,LG-HP-1018,SY-322/1,314.83,Government,1,1
PCL-LG-HP-1018-02,LG-HP-1018,SY-553/2,314.83,Forest,1,0
PCL-LG-HP-1018-03,LG-HP-1018,SY-526/3,314.83,Forest,0,1
PCL-LG-HP-1018-04,LG-HP-1018,SY-502/4,314.83,Community,1,1
PCL-LG-HP-1018-05,LG-HP-1018,SY-774/5,314.83,Forest,1,0
PCL-LG-HP-1018-06,LG-HP-1018,SY-150/6,314.83,Forest,1,1
PCL-LG-JH-1019-01,LG-JH-1019,SY-657/1,436.3,Private,1,0
PCL-LG-JH-1019-02,LG-JH-1019,SY-952/2,436.3,Forest,1,0
PCL-LG-JH-1019-03,LG-JH-1019,SY-973/3,436.3,Forest,1,0
PCL-LG-JH-1019-04,LG-JH-1019,SY-801/4,436.3,Forest,0,1
PCL-LG-KA-1020-01,LG-KA-1020,SY-673/1,771.1,Private,0,0
PCL-LG-KA-1020-02,LG-KA-1020,SY-735/2,771.1,Forest,1,0
PCL-LG-KA-1020-03,LG-KA-1020,SY-643/3,771.1,Private,1,1
PCL-LG-KL-1021-01,LG-KL-1021,SY-905/1,162.8,Private,1,0
PCL-LG-KL-1021-02,LG-KL-1021,SY-537/2,162.8,Community,1,1
PCL-LG-KL-1021-03,LG-KL-1021,SY-773/3,162.8,Forest,1,0
PCL-LG-KL-1021-04,LG-KL-1021,SY-565/4,162.8,Private,1,0
PCL-LG-KL-1021-05,LG-KL-1021,SY-988/5,162.8,Community,1,0
PCL-LG-KL-1021-06,LG-KL-1021,SY-963/6,162.8,Government,0,0
PCL-LG-KL-1021-07,LG-KL-1021,SY-538/7,162.8,Forest,1,0
PCL-LG-KL-1021-08,LG-KL-1021,SY-783/8,162.8,Forest,1,1
PCL-LG-MP-1022-01,LG-MP-1022,SY-508/1,286.27,Government,0,0
PCL-LG-MP-1022-02,LG-MP-1022,SY-535/2,286.27,Community,1,1
PCL-LG-MP-1022-03,LG-MP-1022,SY-735/3,286.27,Forest,1,0
PCL-LG-MP-1022-04,LG-MP-1022,SY-778/4,286.27,Government,1,0
PCL-LG-MP-1022-05,LG-MP-1022,SY-892/5,286.27,Government,1,1
PCL-LG-MP-1022-06,LG-MP-1022,SY-204/6,286.27,Community,1,0
PCL-LG-MP-1022-07,LG-MP-1022,SY-490/7,286.27,Community,1,1
PCL-LG-MP-1022-08,LG-MP-1022,SY-966/8,286.27,Forest,1,1
PCL-LG-MH-1023-01,LG-MH-1023,SY-501/1,175.6,Private,1,0
PCL-LG-MH-1023-02,LG-MH-1023,SY-264/2,175.6,Government,0,0
PCL-LG-MH-1023-03,LG-MH-1023,SY-829/3,175.6,Forest,1,1
PCL-LG-MH-1023-04,LG-MH-1023,SY-483/4,175.6,Government,1,0
PCL-LG-MH-1023-05,LG-MH-1023,SY-774/5,175.6,Forest,1,1
PCL-LG-MH-1023-06,LG-MH-1023,SY-304/6,175.6,Private,1,0
PCL-LG-MH-1023-07,LG-MH-1023,SY-541/7,175.6,Private,1,0
PCL-LG-MH-1023-08,LG-MH-1023,SY-104/8,175.6,Government,0,1
PCL-LG-MN-1024-01,LG-MN-1024,SY-586/1,345.98,Government,1,0
PCL-LG-MN-1024-02,LG-MN-1024,SY-567/2,345.98,Government,0,0
PCL-LG-MN-1024-03,LG-MN-1024,SY-866/3,345.98,Government,1,1
PCL-LG-MN-1024-04,LG-MN-1024,SY-925/4,345.98,Private,0,0
PCL-LG-MN-1024-05,LG-MN-1024,SY-177/5,345.98,Community,1,0
PCL-LG-ML-1025-01,LG-ML-1025,SY-634/1,345.8,Forest,1,1
PCL-LG-ML-1025-02,LG-ML-1025,SY-301/2,345.8,Private,1,1
PCL-LG-ML-1025-03,LG-ML-1025,SY-822/3,345.8,Forest,0,0
PCL-LG-ML-1025-04,LG-ML-1025,SY-115/4,345.8,Community,1,0
PCL-LG-ML-1025-05,LG-ML-1025,SY-380/5,345.8,Private,0,0
PCL-LG-MZ-1026-01,LG-MZ-1026,SY-588/1,7.49,Government,0,0
PCL-LG-MZ-1026-02,LG-MZ-1026,SY-863/2,7.49,Community,1,0
PCL-LG-MZ-1026-03,LG-MZ-1026,SY-449/3,7.49,Community,0,1
PCL-LG-MZ-1026-04,LG-MZ-1026,SY-685/4,7.49,Private,0,0
PCL-LG-MZ-1026-05,LG-MZ-1026,SY-618/5,7.49,Government,1,0
PCL-LG-MZ-1026-06,LG-MZ-1026,SY-252/6,7.49,Forest,1,0
PCL-LG-MZ-1026-07,LG-MZ-1026,SY-618/7,7.49,Private,1,0
PCL-LG-NL-1027-01,LG-NL-1027,SY-420/1,301.28,Private,1,0
PCL-LG-NL-1027-02,LG-NL-1027,SY-206/2,301.28,Forest,1,1
PCL-LG-NL-1027-03,LG-NL-1027,SY-542/3,301.28,Government,1,1
PCL-LG-NL-1027-04,LG-NL-1027,SY-357/4,301.28,Private,1,0
PCL-LG-NL-1027-05,LG-NL-1027,SY-965/5,301.28,Private,0,0
PCL-LG-OD-1028-01,LG-OD-1028,SY-783/1,59.09,Community,1,1
PCL-LG-OD-1028-02,LG-OD-1028,SY-220/2,59.09,Forest,1,0
